"Measurement outcome","Frequency"
"0x1404","1"
"0x1407","1"
"0x1408","2"
"0x1409","5"
"0x140a","1"
"0x140c","3"
"0x140d","1"
"0x140e","3"
"0x140f","1"
"0x1411","3"
"0x1416","1"
"0x1417","1"
"0x1418","1"
"0x1419","2"
"0x141b","2"
"0x141d","1"
"0x141e","1"
"0x1420","1"
"0x1421","1"
"0x1422","1"
"0x1423","1"
"0x1424","1"
"0x1425","1"
"0x1427","1"
"0x1429","1"
"0x142a","1"
"0x142c","1"
"0x142d","3"
"0x142f","1"
"0x1430","1"
"0x1432","1"
"0x1434","1"
"0x1435","2"
"0x1436","1"
"0x1437","1"
"0x1438","1"
"0x143a","2"
"0x143c","1"
"0x143d","1"
"0x144","2"
"0x1441","1"
"0x1442","2"
"0x1444","1"
"0x1446","3"
"0x1447","1"
"0x1449","1"
"0x144c","1"
"0x144d","1"
"0x1450","1"
"0x1451","2"
"0x1452","1"
"0x1455","1"
"0x1456","1"
"0x1457","2"
"0x1459","1"
"0x145b","1"
"0x145d","1"
"0x145e","2"
"0x145f","2"
"0x146","2"
"0x1460","1"
"0x1461","1"
"0x1463","2"
"0x1465","3"
"0x1466","2"
"0x1467","1"
"0x1468","1"
"0x1469","2"
"0x146b","1"
"0x146d","1"
"0x146f","2"
"0x1470","1"
"0x1471","3"
"0x1472","4"
"0x1475","1"
"0x1477","1"
"0x1478","2"
"0x147a","1"
"0x147b","2"
"0x147c","6"
"0x147d","1"
"0x147f","1"
"0x148","1"
"0x149","2"
"0x14a","1"
"0x14d","1"
"0x14e","1"
"0x1500","3"
"0x1501","1"
"0x1502","2"
"0x1504","2"
"0x1506","2"
"0x1507","1"
"0x1508","2"
"0x150a","2"
"0x150b","1"
"0x150d","2"
"0x150f","2"
"0x151","1"
"0x1510","1"
"0x1511","1"
"0x1512","1"
"0x1513","1"
"0x1514","1"
"0x1515","2"
"0x1519","2"
"0x151b","1"
"0x151c","2"
"0x151d","1"
"0x151f","2"
"0x1520","1"
"0x1521","1"
"0x1522","1"
"0x1524","1"
"0x1525","1"
"0x1526","2"
"0x1528","2"
"0x1529","2"
"0x152a","1"
"0x152b","1"
"0x152d","2"
"0x152f","1"
"0x1534","2"
"0x153b","1"
"0x153d","2"
"0x153e","2"
"0x1540","1"
"0x1541","1"
"0x1543","1"
"0x1545","3"
"0x1547","1"
"0x1548","3"
"0x1549","1"
"0x154c","1"
"0x154d","2"
"0x154e","3"
"0x154f","1"
"0x155","3"
"0x1550","2"
"0x1551","3"
"0x1553","1"
"0x1554","1"
"0x1555","1"
"0x1559","1"
"0x155c","1"
"0x155e","1"
"0x1561","2"
"0x1565","1"
"0x1567","2"
"0x1568","2"
"0x1569","2"
"0x156a","1"
"0x156b","1"
"0x156d","3"
"0x156e","1"
"0x1570","2"
"0x1571","3"
"0x1572","1"
"0x1573","3"
"0x1574","1"
"0x1575","3"
"0x1576","2"
"0x1577","2"
"0x1578","1"
"0x157c","2"
"0x157e","1"
"0x157f","1"
"0x159","2"
"0x15a","2"
"0x15c","1"
"0x16","1"
"0x160","1"
"0x1600","2"
"0x1601","1"
"0x1603","2"
"0x1604","1"
"0x1605","1"
"0x1606","2"
"0x1608","4"
"0x160a","1"
"0x160c","1"
"0x160d","1"
"0x1610","2"
"0x1611","2"
"0x1612","1"
"0x1613","2"
"0x1615","2"
"0x1618","2"
"0x1619","2"
"0x161e","2"
"0x161f","1"
"0x162","1"
"0x1620","1"
"0x1621","1"
"0x1622","1"
"0x1623","1"
"0x1624","2"
"0x1625","2"
"0x1626","1"
"0x1627","4"
"0x1628","1"
"0x1629","1"
"0x162a","1"
"0x162b","2"
"0x162c","3"
"0x162d","4"
"0x162e","1"
"0x162f","1"
"0x1631","2"
"0x1632","3"
"0x1634","1"
"0x1638","3"
"0x1639","2"
"0x163b","1"
"0x163f","1"
"0x164","1"
"0x1641","2"
"0x1643","1"
"0x1644","2"
"0x1646","1"
"0x1647","2"
"0x1648","1"
"0x1649","1"
"0x164a","1"
"0x164c","3"
"0x165","1"
"0x1650","1"
"0x1651","2"
"0x1652","2"
"0x1654","2"
"0x1655","2"
"0x1656","2"
"0x1658","1"
"0x165a","1"
"0x165b","1"
"0x165d","1"
"0x1661","2"
"0x1662","2"
"0x1668","2"
"0x166a","1"
"0x166b","1"
"0x166c","2"
"0x166d","1"
"0x166e","1"
"0x166f","1"
"0x167","1"
"0x1670","2"
"0x1672","4"
"0x1673","2"
"0x1674","1"
"0x1675","1"
"0x1676","2"
"0x1679","1"
"0x167a","3"
"0x167d","4"
"0x167e","1"
"0x1688","1"
"0x169","1"
"0x169b","1"
"0x16a","1"
"0x16c","1"
"0x17","1"
"0x1701","1"
"0x1707","1"
"0x1708","1"
"0x170b","4"
"0x170c","3"
"0x170f","1"
"0x171","1"
"0x1711","5"
"0x1713","3"
"0x1715","1"
"0x1717","1"
"0x1718","1"
"0x171f","2"
"0x1720","1"
"0x1721","1"
"0x1723","1"
"0x1724","2"
"0x1726","1"
"0x1727","1"
"0x1729","1"
"0x172b","2"
"0x172d","1"
"0x172f","2"
"0x173","2"
"0x1731","1"
"0x1732","1"
"0x1734","1"
"0x1736","2"
"0x173a","1"
"0x173c","2"
"0x173d","1"
"0x173e","2"
"0x1740","2"
"0x1741","1"
"0x1742","3"
"0x1744","1"
"0x1745","2"
"0x1746","1"
"0x1748","1"
"0x1749","1"
"0x174b","1"
"0x174d","2"
"0x174e","2"
"0x1750","1"
"0x1751","1"
"0x1753","1"
"0x1756","1"
"0x1759","1"
"0x175c","1"
"0x175e","2"
"0x175f","1"
"0x1760","1"
"0x1761","1"
"0x1763","2"
"0x1765","2"
"0x1767","3"
"0x1768","2"
"0x176b","2"
"0x176c","1"
"0x176d","2"
"0x177","1"
"0x1771","1"
"0x1774","2"
"0x1775","3"
"0x1777","1"
"0x1778","2"
"0x177a","3"
"0x177d","1"
"0x177e","1"
"0x177f","1"
"0x178","1"
"0x17b","1"
"0x17c","2"
"0x17d","1"
"0x1800","3"
"0x1801","3"
"0x1802","1"
"0x1803","1"
"0x1804","2"
"0x1805","2"
"0x1806","2"
"0x1807","1"
"0x180b","1"
"0x180c","1"
"0x180d","1"
"0x1810","4"
"0x1811","4"
"0x1813","3"
"0x1814","3"
"0x1815","2"
"0x1816","1"
"0x1818","1"
"0x1819","2"
"0x181a","3"
"0x181d","1"
"0x181e","1"
"0x181f","1"
"0x1823","2"
"0x1824","1"
"0x1826","2"
"0x1827","2"
"0x1828","1"
"0x1829","3"
"0x182a","1"
"0x182d","1"
"0x182f","1"
"0x1830","2"
"0x1831","2"
"0x1832","1"
"0x1833","2"
"0x1834","2"
"0x1835","1"
"0x1837","2"
"0x1838","2"
"0x183a","3"
"0x183b","3"
"0x183c","1"
"0x183d","1"
"0x1840","1"
"0x1841","3"
"0x1842","1"
"0x1843","2"
"0x1844","1"
"0x1845","1"
"0x1846","2"
"0x1847","2"
"0x1848","1"
"0x1849","1"
"0x184b","1"
"0x184d","1"
"0x184f","2"
"0x1850","2"
"0x1851","2"
"0x1853","2"
"0x1855","1"
"0x1856","1"
"0x1857","2"
"0x1858","2"
"0x185a","1"
"0x185b","2"
"0x185c","1"
"0x185d","1"
"0x185f","1"
"0x1861","1"
"0x1862","4"
"0x1863","2"
"0x1865","1"
"0x1867","1"
"0x1868","1"
"0x1869","1"
"0x186a","1"
"0x186b","1"
"0x186c","1"
"0x186d","1"
"0x186e","1"
"0x186f","2"
"0x1870","1"
"0x1871","2"
"0x1872","1"
"0x1874","1"
"0x1876","2"
"0x1877","1"
"0x1878","2"
"0x187a","3"
"0x187b","1"
"0x18f3","1"
"0x18f7","1"
"0x1900","3"
"0x1901","4"
"0x1902","1"
"0x1904","3"
"0x1905","2"
"0x1906","1"
"0x1907","2"
"0x1908","2"
"0x1909","3"
"0x190a","1"
"0x190b","1"
"0x190c","1"
"0x190f","1"
"0x1910","3"
"0x1911","3"
"0x1912","1"
"0x1913","2"
"0x1914","4"
"0x1915","1"
"0x1916","1"
"0x1917","1"
"0x191b","1"
"0x191c","1"
"0x191e","2"
"0x1920","1"
"0x1921","1"
"0x1923","1"
"0x1925","1"
"0x1927","1"
"0x192c","1"
"0x192d","2"
"0x192e","1"
"0x192f","1"
"0x1930","1"
"0x1932","1"
"0x1934","4"
"0x1935","4"
"0x1936","1"
"0x1938","1"
"0x1939","1"
"0x193c","2"
"0x193e","1"
"0x1941","2"
"0x1944","4"
"0x1946","2"
"0x1947","2"
"0x1948","3"
"0x1949","1"
"0x194a","1"
"0x194c","2"
"0x194d","1"
"0x194e","1"
"0x1951","1"
"0x1957","2"
"0x1958","2"
"0x1959","3"
"0x195b","1"
"0x195d","3"
"0x195f","2"
"0x1960","1"
"0x1961","1"
"0x1962","1"
"0x1963","1"
"0x1964","1"
"0x1965","1"
"0x1967","3"
"0x1968","1"
"0x1969","1"
"0x196a","1"
"0x196c","1"
"0x196d","2"
"0x196f","1"
"0x1970","3"
"0x1972","2"
"0x1973","1"
"0x1976","1"
"0x1977","1"
"0x1979","1"
"0x197a","2"
"0x197f","2"
"0x1a","1"
"0x1a00","1"
"0x1a01","1"
"0x1a02","2"
"0x1a04","2"
"0x1a07","1"
"0x1a08","1"
"0x1a09","1"
"0x1a1","1"
"0x1a10","4"
"0x1a11","2"
"0x1a12","3"
"0x1a13","1"
"0x1a14","2"
"0x1a15","3"
"0x1a17","4"
"0x1a19","1"
"0x1a1a","3"
"0x1a1b","1"
"0x1a1d","1"
"0x1a1f","1"
"0x1a21","3"
"0x1a24","1"
"0x1a25","3"
"0x1a26","1"
"0x1a28","1"
"0x1a29","1"
"0x1a2a","1"
"0x1a2b","1"
"0x1a2c","1"
"0x1a2d","1"
"0x1a2f","1"
"0x1a30","2"
"0x1a31","2"
"0x1a33","2"
"0x1a34","1"
"0x1a35","2"
"0x1a36","1"
"0x1a37","4"
"0x1a38","1"
"0x1a3a","1"
"0x1a3b","1"
"0x1a3c","1"
"0x1a40","2"
"0x1a42","1"
"0x1a43","1"
"0x1a44","2"
"0x1a46","1"
"0x1a48","1"
"0x1a49","1"
"0x1a4a","2"
"0x1a4b","2"
"0x1a4c","1"
"0x1a4d","2"
"0x1a4e","1"
"0x1a4f","4"
"0x1a51","1"
"0x1a52","5"
"0x1a53","4"
"0x1a54","1"
"0x1a55","1"
"0x1a56","1"
"0x1a59","1"
"0x1a5a","1"
"0x1a5e","1"
"0x1a61","1"
"0x1a62","2"
"0x1a63","1"
"0x1a64","2"
"0x1a65","2"
"0x1a66","1"
"0x1a67","1"
"0x1a69","1"
"0x1a6a","1"
"0x1a6b","2"
"0x1a6d","1"
"0x1a6f","1"
"0x1a70","2"
"0x1a72","1"
"0x1a74","2"
"0x1a7e","3"
"0x1b00","2"
"0x1b01","5"
"0x1b03","4"
"0x1b04","2"
"0x1b05","2"
"0x1b06","1"
"0x1b07","1"
"0x1b08","1"
"0x1b09","1"
"0x1b0b","1"
"0x1b0c","3"
"0x1b0e","1"
"0x1b0f","1"
"0x1b10","5"
"0x1b11","1"
"0x1b12","2"
"0x1b14","2"
"0x1b15","1"
"0x1b16","3"
"0x1b17","3"
"0x1b1b","2"
"0x1b1c","1"
"0x1b1e","1"
"0x1b21","3"
"0x1b22","1"
"0x1b25","1"
"0x1b27","1"
"0x1b28","3"
"0x1b29","1"
"0x1b2c","1"
"0x1b2e","1"
"0x1b30","1"
"0x1b31","2"
"0x1b32","2"
"0x1b33","1"
"0x1b35","1"
"0x1b36","2"
"0x1b39","3"
"0x1b3a","2"
"0x1b3b","1"
"0x1b40","2"
"0x1b42","2"
"0x1b43","1"
"0x1b44","4"
"0x1b45","2"
"0x1b46","2"
"0x1b47","3"
"0x1b4c","3"
"0x1b4e","1"
"0x1b4f","2"
"0x1b50","6"
"0x1b51","1"
"0x1b52","2"
"0x1b53","3"
"0x1b54","4"
"0x1b55","1"
"0x1b57","2"
"0x1b5a","1"
"0x1b5b","1"
"0x1b5c","3"
"0x1b5d","1"
"0x1b5e","1"
"0x1b60","1"
"0x1b61","1"
"0x1b66","1"
"0x1b68","2"
"0x1b69","3"
"0x1b6a","2"
"0x1b6b","2"
"0x1b6d","2"
"0x1b70","1"
"0x1b73","1"
"0x1b75","1"
"0x1b76","1"
"0x1b77","1"
"0x1b78","1"
"0x1b79","1"
"0x1b7a","1"
"0x1b7c","1"
"0x1b7d","1"
"0x1b7e","1"
"0x1b7f","2"
"0x1be5","1"
"0x1bfe","1"
"0x1c00","1"
"0x1c02","3"
"0x1c03","1"
"0x1c04","1"
"0x1c05","1"
"0x1c06","2"
"0x1c07","3"
"0x1c08","1"
"0x1c09","1"
"0x1c0a","1"
"0x1c0b","2"
"0x1c0f","1"
"0x1c12","1"
"0x1c13","1"
"0x1c14","2"
"0x1c15","1"
"0x1c16","1"
"0x1c18","1"
"0x1c1f","1"
"0x1c21","1"
"0x1c22","1"
"0x1c23","1"
"0x1c24","1"
"0x1c26","1"
"0x1c27","1"
"0x1c28","2"
"0x1c2a","1"
"0x1c2d","3"
"0x1c2e","1"
"0x1c30","1"
"0x1c31","1"
"0x1c33","1"
"0x1c35","1"
"0x1c37","1"
"0x1c39","1"
"0x1c3a","2"
"0x1c3b","1"
"0x1c3d","2"
"0x1c3f","2"
"0x1c41","1"
"0x1c42","1"
"0x1c43","1"
"0x1c44","1"
"0x1c45","2"
"0x1c47","1"
"0x1c48","1"
"0x1c49","1"
"0x1c4b","1"
"0x1c4c","4"
"0x1c4e","1"
"0x1c50","3"
"0x1c52","1"
"0x1c53","2"
"0x1c57","1"
"0x1c58","1"
"0x1c59","1"
"0x1c5a","1"
"0x1c5b","2"
"0x1c5c","3"
"0x1c5d","2"
"0x1c60","1"
"0x1c62","1"
"0x1c64","1"
"0x1c66","1"
"0x1c67","1"
"0x1c68","2"
"0x1c6b","1"
"0x1c6e","1"
"0x1c6f","2"
"0x1c70","1"
"0x1c71","1"
"0x1c72","1"
"0x1c74","1"
"0x1c75","2"
"0x1c77","1"
"0x1c78","2"
"0x1c79","2"
"0x1c7b","1"
"0x1c7c","1"
"0x1cda","1"
"0x1d00","1"
"0x1d01","1"
"0x1d02","1"
"0x1d03","1"
"0x1d04","3"
"0x1d07","1"
"0x1d0a","1"
"0x1d0b","1"
"0x1d0c","3"
"0x1d0e","1"
"0x1d10","1"
"0x1d11","2"
"0x1d12","2"
"0x1d15","1"
"0x1d17","1"
"0x1d18","1"
"0x1d1a","2"
"0x1d1c","3"
"0x1d1d","2"
"0x1d20","2"
"0x1d22","1"
"0x1d24","2"
"0x1d25","2"
"0x1d28","3"
"0x1d2b","1"
"0x1d2e","2"
"0x1d2f","1"
"0x1d30","1"
"0x1d31","1"
"0x1d32","3"
"0x1d33","1"
"0x1d34","1"
"0x1d35","1"
"0x1d36","1"
"0x1d37","1"
"0x1d39","1"
"0x1d3a","1"
"0x1d3b","1"
"0x1d3c","2"
"0x1d3d","1"
"0x1d3e","1"
"0x1d3f","2"
"0x1d40","2"
"0x1d41","1"
"0x1d43","2"
"0x1d44","1"
"0x1d46","2"
"0x1d47","2"
"0x1d48","2"
"0x1d49","2"
"0x1d4c","1"
"0x1d4d","1"
"0x1d4e","1"
"0x1d4f","1"
"0x1d50","1"
"0x1d51","2"
"0x1d53","1"
"0x1d54","1"
"0x1d55","5"
"0x1d56","1"
"0x1d58","1"
"0x1d5a","1"
"0x1d5b","1"
"0x1d5d","2"
"0x1d5e","1"
"0x1d63","2"
"0x1d65","2"
"0x1d67","2"
"0x1d69","3"
"0x1d6a","1"
"0x1d6c","2"
"0x1d6d","1"
"0x1d6e","2"
"0x1d70","3"
"0x1d71","3"
"0x1d72","2"
"0x1d73","2"
"0x1d75","2"
"0x1d77","1"
"0x1d78","1"
"0x1d7a","1"
"0x1d7b","1"
"0x1d7c","1"
"0x1d7f","2"
"0x1e00","2"
"0x1e01","2"
"0x1e02","2"
"0x1e03","2"
"0x1e04","1"
"0x1e05","1"
"0x1e07","2"
"0x1e09","1"
"0x1e0a","1"
"0x1e0d","4"
"0x1e0e","1"
"0x1e0f","1"
"0x1e10","2"
"0x1e11","2"
"0x1e13","2"
"0x1e14","1"
"0x1e15","2"
"0x1e16","1"
"0x1e17","2"
"0x1e1a","3"
"0x1e1c","1"
"0x1e1d","1"
"0x1e22","1"
"0x1e23","1"
"0x1e25","3"
"0x1e26","1"
"0x1e27","2"
"0x1e28","1"
"0x1e29","1"
"0x1e2a","1"
"0x1e2b","1"
"0x1e2c","1"
"0x1e2f","2"
"0x1e31","2"
"0x1e32","2"
"0x1e33","1"
"0x1e34","3"
"0x1e35","1"
"0x1e36","1"
"0x1e37","1"
"0x1e39","1"
"0x1e3b","1"
"0x1e3c","5"
"0x1e40","2"
"0x1e42","1"
"0x1e45","1"
"0x1e46","2"
"0x1e47","2"
"0x1e48","2"
"0x1e49","1"
"0x1e4b","1"
"0x1e4c","1"
"0x1e4d","1"
"0x1e4f","2"
"0x1e50","1"
"0x1e51","2"
"0x1e52","1"
"0x1e58","2"
"0x1e59","2"
"0x1e5a","1"
"0x1e5b","3"
"0x1e5c","1"
"0x1e5d","3"
"0x1e60","1"
"0x1e63","1"
"0x1e64","1"
"0x1e65","1"
"0x1e66","2"
"0x1e67","1"
"0x1e68","2"
"0x1e69","2"
"0x1e6a","1"
"0x1e6b","2"
"0x1e6c","2"
"0x1e6d","1"
"0x1e6f","4"
"0x1e71","3"
"0x1e72","2"
"0x1e75","2"
"0x1e76","1"
"0x1e78","1"
"0x1e7a","1"
"0x1e7b","1"
"0x1e7d","1"
"0x1e7f","1"
"0x1e90","1"
"0x1ec6","1"
"0x1ef5","1"
"0x1f","1"
"0x1f00","2"
"0x1f04","1"
"0x1f05","1"
"0x1f06","1"
"0x1f07","2"
"0x1f09","1"
"0x1f0a","1"
"0x1f0f","1"
"0x1f10","1"
"0x1f11","1"
"0x1f12","2"
"0x1f13","2"
"0x1f15","2"
"0x1f17","2"
"0x1f18","1"
"0x1f19","2"
"0x1f1a","1"
"0x1f1c","1"
"0x1f1e","2"
"0x1f21","1"
"0x1f22","1"
"0x1f23","1"
"0x1f26","1"
"0x1f29","3"
"0x1f2a","1"
"0x1f2c","1"
"0x1f2d","1"
"0x1f2e","3"
"0x1f2f","1"
"0x1f30","1"
"0x1f31","3"
"0x1f32","1"
"0x1f33","1"
"0x1f35","2"
"0x1f39","2"
"0x1f3a","1"
"0x1f3c","1"
"0x1f3d","1"
"0x1f3f","2"
"0x1f41","2"
"0x1f48","4"
"0x1f4a","1"
"0x1f4c","3"
"0x1f4d","3"
"0x1f50","1"
"0x1f51","4"
"0x1f52","1"
"0x1f54","3"
"0x1f55","1"
"0x1f58","4"
"0x1f59","3"
"0x1f5a","1"
"0x1f5c","2"
"0x1f5d","2"
"0x1f5e","2"
"0x1f5f","1"
"0x1f61","1"
"0x1f62","3"
"0x1f63","2"
"0x1f65","3"
"0x1f67","1"
"0x1f6a","1"
"0x1f6b","1"
"0x1f6c","1"
"0x1f6d","1"
"0x1f6f","1"
"0x1f70","2"
"0x1f71","1"
"0x1f72","2"
"0x1f73","1"
"0x1f75","1"
"0x1f76","1"
"0x1f77","2"
"0x1f7a","5"
"0x1f7b","1"
"0x1f7d","2"
"0x1f7f","1"
"0x2","1"
"0x20","1"
"0x200","2"
"0x2000","1"
"0x2001","1"
"0x2005","1"
"0x2008","2"
"0x2009","3"
"0x200c","2"
"0x200d","2"
"0x200e","1"
"0x200f","1"
"0x2010","1"
"0x2013","1"
"0x2015","2"
"0x2016","1"
"0x2017","1"
"0x201c","2"
"0x201d","2"
"0x201f","2"
"0x202","2"
"0x2022","1"
"0x2025","1"
"0x2027","2"
"0x2029","3"
"0x202a","1"
"0x202b","1"
"0x202c","1"
"0x202e","2"
"0x202f","1"
"0x203","1"
"0x2030","1"
"0x2032","2"
"0x2033","1"
"0x2034","1"
"0x2035","1"
"0x2038","2"
"0x2039","3"
"0x203b","1"
"0x203e","1"
"0x203f","1"
"0x204","1"
"0x2042","2"
"0x2043","1"
"0x2044","2"
"0x2047","1"
"0x2049","1"
"0x204a","1"
"0x204c","1"
"0x204f","1"
"0x2050","1"
"0x2052","2"
"0x2053","2"
"0x2054","2"
"0x2055","1"
"0x2057","1"
"0x2059","1"
"0x205c","1"
"0x205d","2"
"0x205e","2"
"0x206","1"
"0x2060","1"
"0x2064","1"
"0x2065","1"
"0x2067","1"
"0x2068","3"
"0x2069","1"
"0x206a","2"
"0x206c","2"
"0x206e","1"
"0x206f","2"
"0x2071","2"
"0x2073","1"
"0x2074","1"
"0x2075","1"
"0x2077","1"
"0x2078","1"
"0x2079","1"
"0x207a","1"
"0x207b","2"
"0x207c","1"
"0x207d","1"
"0x207e","1"
"0x208","1"
"0x209","2"
"0x20b","1"
"0x20c","1"
"0x20e","1"
"0x20f","1"
"0x2100","2"
"0x2101","2"
"0x2104","1"
"0x2106","1"
"0x2108","1"
"0x2109","3"
"0x210a","1"
"0x210b","2"
"0x210c","1"
"0x210d","4"
"0x211","1"
"0x2118","1"
"0x211c","1"
"0x211d","1"
"0x211f","1"
"0x212","1"
"0x2120","1"
"0x2121","2"
"0x2122","1"
"0x2125","2"
"0x2126","1"
"0x2127","1"
"0x2128","1"
"0x2129","1"
"0x212c","1"
"0x212d","1"
"0x212e","1"
"0x212f","1"
"0x213","3"
"0x2131","1"
"0x2134","1"
