"Measurement outcome","Frequency"
"0x28d","15"
"0x28e","14"
"0x28f","14"
"0x290","10"
"0x291","22"
"0x292","17"
"0x293","31"
"0x294","20"
"0x295","25"
"0x296","28"
"0x297","15"
"0x298","17"
"0x299","24"
"0x29a","21"
"0x29b","19"
"0x29c","14"
"0x29d","24"
"0x29e","18"
"0x29f","17"
"0x2aa","1"
"0x2c0","12"
"0x2c1","9"
"0x2c2","12"
"0x2c3","17"
"0x2c4","10"
"0x2c5","11"
"0x2c6","13"
"0x2c7","16"
"0x2c8","13"
"0x2c9","5"
"0x2ca","10"
"0x2cb","16"
"0x2cc","11"
"0x2cd","12"
"0x2ce","12"
"0x2cf","14"
"0x2d0","15"
"0x2d1","11"
"0x2d2","13"
"0x2d3","12"
"0x2d4","11"
"0x2d5","12"
"0x2d6","14"
"0x2d7","11"
"0x2d8","15"
"0x2d9","11"
"0x2da","19"
"0x2db","13"
"0x2dc","13"
"0x2dd","16"
"0x2de","11"
"0x2df","12"
"0x2f","1"
"0x3","20"
"0x300","9"
"0x301","19"
"0x302","14"
"0x303","17"
"0x304","17"
"0x305","14"
"0x306","19"
"0x307","13"
"0x308","10"
"0x309","8"
"0x30a","18"
"0x30b","22"
"0x30c","21"
"0x30d","18"
"0x30e","19"
"0x30f","17"
"0x310","17"
"0x311","11"
"0x312","15"
"0x313","15"
"0x314","23"
"0x315","13"
"0x316","20"
"0x317","18"
"0x318","12"
"0x319","21"
"0x31a","21"
"0x31b","11"
"0x31c","22"
"0x31d","11"
"0x31e","18"
"0x31f","19"
"0x340","14"
"0x341","14"
"0x342","17"
"0x343","12"
"0x344","13"
"0x345","20"
"0x346","15"
"0x347","15"
"0x348","15"
"0x349","12"
"0x34a","11"
"0x34b","17"
"0x34c","15"
"0x34d","19"
"0x34e","19"
"0x34f","22"
"0x350","9"
"0x351","12"
"0x352","11"
"0x353","22"
"0x354","12"
"0x355","15"
"0x356","15"
"0x357","21"
"0x358","8"
"0x359","12"
"0x35a","14"
"0x35b","13"
"0x35c","16"
"0x35d","19"
"0x35e","13"
"0x35f","8"
"0x36f","1"
"0x380","15"
"0x381","18"
"0x382","11"
"0x383","13"
"0x384","15"
"0x385","16"
"0x386","12"
"0x387","13"
"0x388","16"
"0x389","15"
"0x38a","15"
"0x38b","24"
"0x38c","16"
"0x38d","13"
"0x38e","21"
"0x38f","26"
"0x390","14"
"0x391","17"
"0x392","18"
"0x393","16"
"0x394","19"
"0x395","22"
"0x396","24"
"0x397","17"
"0x398","16"
"0x399","19"
"0x39a","14"
"0x39b","11"
"0x39c","20"
"0x39d","20"
"0x39e","13"
"0x39f","25"
"0x3c0","19"
"0x3c1","7"
"0x3c2","18"
"0x3c3","18"
"0x3c4","9"
"0x3c5","11"
"0x3c6","16"
"0x3c7","13"
"0x3c8","13"
"0x3c9","14"
"0x3ca","11"
"0x3cb","11"
"0x3cc","14"
"0x3cd","12"
"0x3ce","11"
"0x3cf","22"
"0x3d0","13"
"0x3d1","14"
"0x3d2","15"
"0x3d3","11"
"0x3d4","8"
"0x3d5","13"
"0x3d6","15"
"0x3d7","14"
"0x3d8","12"
"0x3d9","9"
"0x3da","17"
"0x3db","13"
"0x3dc","10"
"0x3dd","13"
"0x3de","18"
"0x3df","11"
"0x4","22"
"0x40","13"
"0x41","13"
"0x42","19"
"0x43","24"
"0x44","15"
"0x45","12"
"0x46","12"
"0x47","11"
"0x48","14"
"0x49","11"
"0x4a","18"
"0x4b","13"
"0x4c","21"
"0x4d","16"
"0x4e","18"
"0x4f","20"
"0x5","21"
"0x50","11"
"0x51","13"
"0x52","18"
"0x53","12"
"0x54","17"
"0x55","15"
"0x56","13"
"0x57","18"
"0x58","14"
"0x59","11"
"0x5a","18"
"0x5b","14"
"0x5c","19"
"0x5d","12"
"0x5e","17"
"0x5f","19"
"0x6","26"
"0x65","1"
"0x68","1"
"0x7","31"
"0x8","21"
"0x80","16"
"0x81","7"
"0x82","26"
"0x83","23"
"0x84","12"
"0x85","20"
"0x86","17"
"0x87","19"
"0x88","18"
"0x89","23"
"0x8a","25"
"0x8b","20"
"0x8c","22"
"0x8d","21"
"0x8e","20"
"0x8f","19"
"0x9","14"
"0x90","15"
"0x91","15"
"0x92","24"
"0x93","17"
"0x94","16"
"0x95","9"
"0x96","18"
"0x97","17"
"0x98","22"
"0x99","11"
"0x9a","13"
"0x9b","23"
"0x9c","16"
"0x9d","17"
"0x9e","19"
"0x9f","23"
"0xa","12"
"0xb","27"
"0xbc","1"
"0xbe","1"
"0xbf","1"
"0xc","18"
"0xc0","20"
"0xc1","14"
"0xc2","12"
"0xc3","24"
"0xc4","14"
"0xc5","11"
"0xc6","10"
"0xc7","21"
"0xc8","18"
"0xc9","15"
"0xca","12"
"0xcb","15"
"0xcc","18"
"0xcd","13"
"0xce","17"
"0xcf","30"
"0xd","25"
"0xd0","17"
"0xd1","20"
"0xd2","10"
"0xd3","14"
"0xd4","9"
"0xd5","12"
"0xd6","14"
"0xd7","15"
"0xd8","12"
"0xd9","13"
"0xda","14"
"0xdb","15"
"0xdc","17"
"0xdd","20"
"0xde","15"
"0xdf","17"
"0xe","22"
"0xf","20"
