"Measurement outcome","Frequency"
"0x290","3"
"0x291","11"
"0x292","1"
"0x293","2"
"0x294","7"
"0x295","2"
"0x296","2"
"0x297","2"
"0x298","5"
"0x299","10"
"0x29b","3"
"0x29c","9"
"0x29d","7"
"0x29e","1"
"0x29f","2"
"0x2a","5"
"0x2a0","6"
"0x2a1","9"
"0x2a2","1"
"0x2a3","2"
"0x2a4","6"
"0x2a5","9"
"0x2a6","4"
"0x2a7","2"
"0x2a8","6"
"0x2a9","10"
"0x2aa","2"
"0x2ab","1"
"0x2ac","7"
"0x2ad","11"
"0x2af","1"
"0x2b","5"
"0x2b0","11"
"0x2b1","8"
"0x2b2","2"
"0x2b3","2"
"0x2b4","4"
"0x2b5","13"
"0x2b6","3"
"0x2b8","4"
"0x2b9","3"
"0x2bb","2"
"0x2bc","6"
"0x2bd","4"
"0x2be","3"
"0x2bf","3"
"0x2c","4"
"0x2d","4"
"0x2e","1"
"0x2f","1"
"0x3","2"
"0x30","7"
"0x300","4"
"0x301","6"
"0x302","2"
"0x303","1"
"0x304","10"
"0x305","6"
"0x306","2"
"0x307","1"
"0x308","6"
"0x309","5"
"0x30a","2"
"0x30b","1"
"0x30c","7"
"0x30d","7"
"0x30e","3"
"0x31","7"
"0x310","8"
"0x311","11"
"0x312","2"
"0x313","2"
"0x314","6"
"0x315","8"
"0x316","3"
"0x317","3"
"0x318","4"
"0x319","7"
"0x31a","2"
"0x31b","4"
"0x31c","5"
"0x31d","4"
"0x31e","5"
"0x31f","2"
"0x320","11"
"0x321","6"
"0x322","2"
"0x323","2"
"0x324","9"
"0x325","9"
"0x326","2"
"0x327","1"
"0x328","7"
"0x329","7"
"0x32b","2"
"0x32c","4"
"0x32d","7"
"0x32e","2"
"0x32f","1"
"0x33","2"
"0x330","11"
"0x331","6"
"0x332","2"
"0x333","1"
"0x334","6"
"0x335","7"
"0x336","2"
"0x337","1"
"0x338","9"
"0x339","2"
"0x33b","1"
"0x33c","6"
"0x33d","9"
"0x33e","1"
"0x33f","1"
"0x34","5"
"0x345","1"
"0x35","9"
"0x36","1"
"0x37","1"
"0x38","4"
"0x380","3"
"0x381","9"
"0x383","1"
"0x384","5"
"0x385","4"
"0x386","1"
"0x387","2"
"0x388","7"
"0x389","8"
"0x38a","2"
"0x38b","2"
"0x38c","10"
"0x38d","4"
"0x38e","3"
"0x38f","1"
"0x39","7"
"0x390","4"
"0x391","5"
"0x393","1"
"0x394","7"
"0x395","3"
"0x396","2"
"0x397","1"
"0x398","7"
"0x399","7"
"0x39b","1"
"0x39c","3"
"0x39d","2"
"0x39e","3"
"0x39f","1"
"0x3a","2"
"0x3a0","3"
"0x3a1","10"
"0x3a3","2"
"0x3a4","3"
"0x3a5","5"
"0x3a6","2"
"0x3a7","1"
"0x3a8","3"
"0x3a9","3"
"0x3aa","3"
"0x3ab","3"
"0x3ac","4"
"0x3ad","5"
"0x3ae","2"
"0x3af","2"
"0x3b","5"
"0x3b0","7"
"0x3b1","6"
"0x3b2","2"
"0x3b3","1"
"0x3b4","1"
"0x3b5","4"
"0x3b6","3"
"0x3b8","3"
"0x3b9","3"
"0x3ba","2"
"0x3bb","5"
"0x3bc","9"
"0x3bd","8"
"0x3c","2"
"0x3c3","1"
"0x3d","7"
"0x3e","1"
"0x4","1"
"0x400","4"
"0x401","2"
"0x402","4"
"0x403","4"
"0x404","6"
"0x405","11"
"0x407","1"
"0x408","11"
"0x409","1"
"0x40a","1"
"0x40b","1"
"0x40c","4"
"0x40d","7"
"0x40e","1"
"0x40f","2"
"0x410","7"
"0x411","5"
"0x412","2"
"0x413","1"
"0x414","7"
"0x415","6"
"0x416","4"
"0x417","2"
"0x418","6"
"0x419","4"
"0x41a","1"
"0x41c","7"
"0x41d","5"
"0x41f","3"
"0x420","5"
"0x421","10"
"0x423","4"
"0x424","2"
"0x425","5"
"0x427","2"
"0x428","7"
"0x429","8"
"0x42a","4"
"0x42b","3"
"0x42c","2"
"0x42d","15"
"0x42e","4"
"0x42f","3"
"0x430","5"
"0x431","2"
"0x433","3"
"0x434","7"
"0x435","6"
"0x436","2"
"0x437","2"
"0x438","9"
"0x439","3"
"0x43a","1"
"0x43b","1"
"0x43c","4"
"0x43d","6"
"0x477","1"
"0x480","4"
"0x481","4"
"0x483","2"
"0x484","11"
"0x485","4"
"0x486","2"
"0x487","7"
"0x488","9"
"0x489","9"
"0x48a","1"
"0x48b","2"
"0x48c","8"
"0x48d","2"
"0x48e","5"
"0x48f","4"
"0x490","9"
"0x491","13"
"0x493","2"
"0x494","7"
"0x495","5"
"0x496","1"
"0x497","2"
"0x498","8"
"0x499","9"
"0x49a","4"
"0x49c","4"
"0x49d","8"
"0x49e","1"
"0x49f","1"
"0x4a0","5"
"0x4a1","15"
"0x4a2","3"
"0x4a3","3"
"0x4a4","6"
"0x4a5","8"
"0x4a7","2"
"0x4a8","5"
"0x4a9","4"
"0x4aa","5"
"0x4ab","3"
"0x4ac","6"
"0x4ad","4"
"0x4af","3"
"0x4b0","8"
"0x4b1","7"
"0x4b2","2"
"0x4b3","3"
"0x4b4","8"
"0x4b5","8"
"0x4b6","2"
"0x4b7","2"
"0x4b8","16"
"0x4b9","15"
"0x4ba","4"
"0x4bb","1"
"0x4bc","8"
"0x4bd","5"
"0x4be","1"
"0x4bf","1"
"0x4dd","1"
"0x5","3"
"0x500","9"
"0x501","4"
"0x502","2"
"0x503","4"
"0x504","8"
"0x505","6"
"0x506","3"
"0x507","1"
"0x508","4"
"0x509","7"
"0x50b","1"
"0x50c","5"
"0x50d","8"
"0x50e","1"
"0x50f","2"
"0x510","4"
"0x511","6"
"0x512","1"
"0x513","2"
"0x514","6"
"0x515","9"
"0x516","2"
"0x517","2"
"0x518","11"
"0x519","7"
"0x51a","2"
"0x51b","2"
"0x51c","11"
"0x51d","14"
"0x51e","2"
"0x51f","1"
"0x520","11"
"0x521","7"
"0x523","5"
"0x524","6"
"0x525","10"
"0x526","1"
"0x528","10"
"0x529","16"
"0x52a","2"
"0x52b","2"
"0x52c","8"
"0x52d","7"
"0x52e","2"
"0x52f","4"
"0x530","10"
"0x531","8"
"0x532","2"
"0x533","3"
"0x534","11"
"0x535","9"
"0x536","1"
"0x537","2"
"0x538","6"
"0x539","13"
"0x53a","3"
"0x53b","5"
"0x53c","6"
"0x53d","13"
"0x53f","6"
"0x580","7"
"0x581","9"
"0x582","1"
"0x583","1"
"0x584","9"
"0x585","6"
"0x586","1"
"0x588","4"
"0x589","5"
"0x58a","2"
"0x58b","5"
"0x58c","8"
"0x58d","13"
"0x58e","3"
"0x58f","1"
"0x590","5"
"0x591","7"
"0x592","1"
"0x593","4"
"0x594","7"
"0x595","5"
"0x596","1"
"0x597","1"
"0x598","8"
"0x599","4"
"0x59a","1"
"0x59c","6"
"0x59d","3"
"0x59e","1"
"0x59f","2"
"0x5a0","2"
"0x5a1","3"
"0x5a3","4"
"0x5a4","2"
"0x5a5","5"
"0x5a6","2"
"0x5a7","2"
"0x5a8","3"
"0x5a9","9"
"0x5aa","3"
"0x5ab","2"
"0x5ac","4"
"0x5ad","5"
"0x5ae","2"
"0x5af","1"
"0x5b0","4"
"0x5b1","3"
"0x5b2","5"
"0x5b3","2"
"0x5b4","3"
"0x5b5","2"
"0x5b6","1"
"0x5b8","3"
"0x5b9","7"
"0x5ba","1"
"0x5bb","1"
"0x5bc","4"
"0x5bd","7"
"0x5bf","1"
"0x5d4","1"
"0x5f8","1"
"0x600","8"
"0x601","8"
"0x602","1"
"0x603","1"
"0x604","5"
"0x605","7"
"0x606","1"
"0x607","4"
"0x608","9"
"0x609","6"
"0x60a","3"
"0x60b","2"
"0x60c","5"
"0x60d","6"
"0x60e","3"
"0x60f","2"
"0x610","4"
"0x611","3"
"0x612","2"
"0x613","1"
"0x614","6"
"0x615","2"
"0x616","3"
"0x618","4"
"0x619","4"
"0x61b","5"
"0x61c","1"
"0x61d","2"
"0x61f","1"
"0x620","3"
"0x621","4"
"0x622","4"
"0x624","11"
"0x625","5"
"0x626","2"
"0x627","3"
"0x628","2"
"0x629","9"
"0x62b","3"
"0x62c","8"
"0x62d","8"
"0x62f","2"
"0x630","5"
"0x631","9"
"0x632","2"
"0x633","2"
"0x634","5"
"0x635","6"
"0x636","5"
"0x637","4"
"0x638","6"
"0x639","4"
"0x63a","2"
"0x63b","1"
"0x63c","6"
"0x63d","7"
"0x63f","1"
"0x640","1"
"0x648","1"
"0x680","4"
"0x681","8"
"0x682","3"
"0x683","3"
"0x684","12"
"0x685","8"
"0x686","1"
"0x687","3"
"0x688","3"
"0x689","9"
"0x68a","2"
"0x68b","3"
"0x68c","10"
"0x68d","8"
"0x68e","3"
"0x68f","1"
"0x690","5"
"0x691","10"
"0x692","4"
"0x693","1"
"0x694","11"
"0x695","5"
"0x696","3"
"0x698","7"
"0x699","9"
"0x69a","1"
"0x69b","1"
"0x69c","5"
"0x69d","12"
"0x69e","1"
"0x69f","4"
"0x6a0","5"
"0x6a1","8"
"0x6a2","3"
"0x6a3","4"
"0x6a4","9"
"0x6a5","9"
"0x6a6","1"
"0x6a7","3"
"0x6a8","5"
"0x6a9","5"
"0x6aa","1"
"0x6ab","1"
"0x6ac","7"
"0x6ad","10"
"0x6ae","2"
"0x6af","2"
"0x6b0","6"
"0x6b1","8"
"0x6b2","1"
"0x6b3","4"
"0x6b4","10"
"0x6b5","7"
"0x6b7","2"
"0x6b8","6"
"0x6b9","10"
"0x6ba","2"
"0x6bb","2"
"0x6bc","7"
"0x6bd","12"
"0x6be","2"
"0x6bf","2"
"0x6e0","1"
"0x7","1"
"0x700","9"
"0x701","7"
"0x702","5"
"0x703","2"
"0x704","6"
"0x705","4"
"0x706","2"
"0x707","2"
"0x708","11"
"0x709","6"
"0x70a","1"
"0x70b","3"
"0x70c","6"
"0x70d","4"
"0x70e","2"
"0x70f","3"
"0x710","12"
"0x711","6"
"0x712","3"
"0x713","1"
"0x714","9"
"0x715","7"
"0x716","5"
"0x717","2"
"0x718","7"
"0x719","9"
"0x71a","9"
"0x71c","3"
"0x71d","10"
"0x71e","3"
"0x71f","3"
"0x720","6"
"0x721","14"
"0x722","1"
"0x723","7"
"0x724","6"
"0x725","7"
"0x726","1"
"0x728","5"
"0x729","6"
"0x72a","1"
"0x72b","2"
"0x72c","11"
"0x72d","7"
"0x72e","2"
"0x72f","5"
"0x730","5"
"0x731","12"
"0x732","4"
"0x733","2"
"0x734","4"
"0x735","12"
"0x736","3"
"0x737","4"
"0x738","5"
"0x739","5"
"0x73a","2"
"0x73b","1"
"0x73c","8"
"0x73d","9"
"0x73e","1"
"0x73f","4"
"0x742","1"
"0x780","3"
"0x781","5"
"0x782","1"
"0x783","3"
"0x784","5"
"0x785","3"
"0x786","1"
"0x787","1"
"0x788","6"
"0x789","2"
"0x78a","3"
"0x78b","1"
"0x78c","3"
"0x78d","5"
"0x78e","1"
"0x78f","2"
"0x790","9"
"0x791","4"
"0x793","3"
"0x794","3"
"0x795","7"
"0x796","3"
"0x797","3"
"0x798","5"
"0x799","2"
"0x79a","1"
"0x79b","1"
"0x79c","2"
"0x79d","2"
"0x79e","3"
"0x79f","3"
"0x7a0","6"
"0x7a1","5"
"0x7a2","2"
"0x7a4","9"
"0x7a5","5"
"0x7a7","2"
"0x7a8","1"
"0x7a9","5"
"0x7aa","2"
"0x7ac","8"
"0x7ad","9"
"0x7ae","1"
"0x7af","2"
"0x7b0","5"
"0x7b1","12"
"0x7b2","1"
"0x7b3","2"
"0x7b4","4"
"0x7b5","4"
"0x7b6","1"
"0x7b7","2"
"0x7b8","2"
"0x7b9","9"
"0x7ba","1"
"0x7bb","2"
"0x7bc","2"
"0x7bd","4"
"0x7bf","1"
"0x8","6"
"0x80","7"
"0x800","4"
"0x801","4"
"0x803","3"
"0x804","4"
"0x805","6"
"0x806","2"
"0x807","1"
"0x808","3"
"0x809","4"
"0x80a","1"
"0x80c","5"
"0x80d","5"
"0x80f","3"
"0x81","6"
"0x810","4"
"0x811","7"
"0x812","1"
"0x813","3"
"0x814","5"
"0x815","3"
"0x816","1"
"0x817","1"
"0x818","6"
"0x819","14"
"0x81a","3"
"0x81b","3"
"0x81c","6"
"0x81d","5"
"0x81e","2"
"0x81f","4"
"0x82","2"
"0x820","3"
"0x821","10"
"0x822","4"
"0x823","2"
"0x824","7"
"0x825","3"
"0x826","3"
"0x827","1"
"0x828","4"
"0x829","2"
"0x82a","3"
"0x82b","2"
"0x82c","2"
"0x82d","3"
"0x82e","1"
"0x82f","1"
"0x83","5"
"0x830","3"
"0x831","10"
"0x832","3"
"0x833","2"
"0x834","6"
"0x835","2"
"0x836","2"
"0x838","5"
"0x839","4"
"0x83a","4"
"0x83b","2"
"0x83c","2"
"0x83d","7"
"0x83e","3"
"0x84","6"
"0x85","10"
"0x850","1"
"0x87","3"
"0x88","4"
"0x880","7"
"0x881","1"
"0x882","2"
"0x883","2"
"0x884","6"
"0x885","2"
"0x886","1"
"0x887","4"
"0x888","7"
"0x889","4"
"0x88b","2"
"0x88c","5"
"0x88d","8"
"0x88e","2"
"0x89","4"
"0x890","7"
"0x891","7"
"0x892","1"
"0x893","4"
"0x894","2"
"0x895","7"
"0x896","1"
"0x897","1"
"0x898","10"
"0x899","3"
"0x89a","2"
"0x89b","3"
"0x89c","7"
"0x89d","5"
"0x89e","2"
"0x8a","5"
"0x8a0","3"
"0x8a1","4"
"0x8a3","6"
"0x8a4","5"
"0x8a5","3"
"0x8a6","2"
"0x8a8","5"
"0x8a9","7"
"0x8aa","3"
"0x8ab","1"
"0x8ac","7"
"0x8ad","7"
"0x8af","1"
"0x8b","1"
"0x8b0","5"
"0x8b1","4"
"0x8b2","3"
"0x8b3","3"
"0x8b4","3"
"0x8b5","12"
"0x8b6","1"
"0x8b7","1"
"0x8b8","7"
"0x8b9","5"
"0x8ba","4"
"0x8bb","3"
"0x8bc","3"
"0x8bd","6"
"0x8be","2"
"0x8bf","2"
"0x8c","3"
"0x8c7","1"
"0x8d","5"
"0x8d1","1"
"0x8e","3"
"0x8fd","1"
"0x9","5"
"0x90","4"
"0x900","3"
"0x901","3"
"0x902","2"
"0x903","3"
"0x904","4"
"0x905","4"
"0x906","2"
"0x908","7"
"0x909","3"
"0x90a","2"
"0x90b","2"
"0x90c","6"
"0x90d","7"
"0x90f","4"
"0x91","15"
"0x910","5"
"0x911","2"
"0x912","4"
"0x914","6"
"0x915","3"
"0x917","2"
"0x918","2"
"0x919","8"
"0x91a","2"
"0x91c","6"
"0x91d","8"
"0x91e","3"
"0x91f","1"
"0x92","1"
"0x920","4"
"0x921","6"
"0x922","2"
"0x923","1"
"0x924","7"
"0x925","9"
"0x926","2"
"0x927","1"
"0x928","4"
"0x929","7"
"0x92a","1"
"0x92c","5"
"0x92d","6"
"0x92e","2"
"0x92f","2"
"0x93","1"
"0x930","5"
"0x931","7"
"0x933","5"
"0x934","4"
"0x935","5"
"0x937","1"
"0x938","14"
"0x939","10"
"0x93a","2"
"0x93b","1"
"0x93c","4"
"0x93d","4"
"0x93e","1"
"0x93f","2"
"0x94","8"
"0x95","6"
"0x95c","1"
"0x96","1"
"0x97","1"
"0x98","6"
"0x980","7"
"0x981","4"
"0x982","4"
"0x983","1"
"0x984","1"
"0x985","6"
"0x986","3"
"0x987","1"
"0x988","5"
"0x989","4"
"0x98a","1"
"0x98c","5"
"0x98d","8"
"0x98e","1"
"0x98f","1"
"0x99","4"
"0x990","3"
"0x991","7"
"0x992","2"
"0x993","1"
"0x994","8"
"0x995","4"
"0x996","1"
"0x997","1"
"0x998","4"
"0x999","3"
"0x99a","2"
"0x99b","4"
"0x99c","2"
"0x99d","6"
"0x99e","1"
"0x99f","2"
"0x9a","2"
"0x9a0","4"
"0x9a2","1"
"0x9a3","2"
"0x9a4","7"
"0x9a5","8"
"0x9a6","1"
"0x9a7","2"
"0x9a8","7"
"0x9a9","4"
"0x9ab","4"
"0x9ac","5"
"0x9ad","5"
"0x9ae","2"
"0x9af","1"
"0x9b","3"
"0x9b0","8"
"0x9b1","4"
"0x9b2","1"
"0x9b4","4"
"0x9b5","5"
"0x9b6","1"
"0x9b7","2"
"0x9b8","5"
"0x9b9","6"
"0x9ba","1"
"0x9bb","2"
"0x9bc","5"
"0x9bd","7"
"0x9be","2"
"0x9bf","2"
"0x9c","8"
"0x9d","6"
"0x9e","2"
"0x9e4","1"
"0x9f","1"
"0xa","1"
"0xa0","9"
"0xa00","3"
"0xa01","5"
"0xa02","3"
"0xa03","2"
"0xa04","5"
"0xa05","6"
"0xa06","3"
"0xa07","1"
"0xa08","4"
"0xa09","9"
"0xa0a","2"
"0xa0b","3"
"0xa0c","10"
"0xa0d","5"
"0xa1","8"
"0xa10","6"
"0xa11","7"
"0xa12","2"
"0xa13","4"
"0xa14","5"
"0xa15","3"
"0xa16","1"
"0xa17","1"
"0xa18","8"
"0xa19","3"
"0xa1b","1"
"0xa1c","6"
"0xa1d","7"
"0xa1f","2"
"0xa20","4"
"0xa21","8"
"0xa23","2"
"0xa24","8"
"0xa25","6"
"0xa26","3"
"0xa27","1"
"0xa28","2"
"0xa29","8"
"0xa2b","3"
"0xa2c","3"
"0xa2d","6"
"0xa2e","2"
"0xa2f","4"
"0xa3","2"
"0xa30","4"
"0xa31","7"
"0xa32","1"
"0xa33","1"
"0xa34","3"
"0xa35","5"
"0xa36","1"
"0xa37","1"
"0xa38","5"
"0xa39","9"
"0xa3a","2"
"0xa3c","3"
"0xa3d","2"
"0xa3e","1"
"0xa3f","2"
"0xa4","12"
"0xa5","2"
"0xa6","2"
"0xa7","3"
"0xa8","7"
"0xa80","6"
"0xa81","4"
"0xa82","3"
"0xa84","10"
"0xa85","9"
"0xa86","3"
"0xa87","1"
"0xa88","5"
"0xa89","8"
"0xa8a","2"
"0xa8b","4"
"0xa8c","4"
"0xa8d","12"
"0xa8e","1"
"0xa8f","1"
"0xa9","13"
"0xa90","10"
"0xa91","8"
"0xa92","3"
"0xa93","4"
"0xa94","4"
"0xa95","5"
"0xa96","3"
"0xa97","3"
"0xa98","7"
"0xa99","6"
"0xa9a","3"
"0xa9b","2"
"0xa9c","5"
"0xa9d","13"
"0xa9f","2"
"0xaa","3"
"0xaa0","6"
"0xaa1","7"
"0xaa2","2"
"0xaa3","1"
"0xaa4","5"
"0xaa5","9"
"0xaa6","2"
"0xaa7","2"
"0xaa8","8"
"0xaa9","4"
"0xaaa","2"
"0xaac","7"
"0xaad","2"
"0xaae","1"
"0xaaf","3"
"0xab","1"
"0xab0","6"
"0xab1","3"
"0xab2","2"
"0xab3","4"
"0xab4","5"
"0xab5","9"
"0xab6","2"
"0xab7","2"
"0xab8","4"
"0xab9","10"
"0xabb","1"
"0xabc","1"
"0xabd","4"
"0xabe","3"
"0xabf","4"
"0xac","3"
"0xad","8"
"0xad5","1"
"0xaf","4"
"0xb0","8"
"0xb00","5"
"0xb01","2"
"0xb02","1"
"0xb03","1"
"0xb04","9"
"0xb05","8"
"0xb06","3"
"0xb08","7"
"0xb09","5"
"0xb0b","2"
"0xb0c","4"
"0xb0d","7"
"0xb0f","2"
"0xb1","5"
"0xb10","8"
"0xb11","3"
"0xb12","2"
"0xb13","1"
"0xb14","11"
"0xb15","9"
"0xb17","2"
"0xb18","4"
"0xb19","7"
"0xb1b","4"
"0xb1c","5"
"0xb1d","8"
"0xb1e","3"
"0xb1f","4"
"0xb2","2"
"0xb20","6"
"0xb21","11"
"0xb22","1"
"0xb24","6"
"0xb25","5"
"0xb26","1"
"0xb27","2"
"0xb28","9"
"0xb29","7"
"0xb2a","1"
"0xb2c","13"
"0xb2d","7"
"0xb2e","2"
"0xb2f","3"
"0xb3","3"
"0xb30","9"
"0xb31","7"
"0xb32","1"
"0xb33","1"
"0xb34","5"
"0xb35","9"
"0xb36","5"
"0xb38","6"
"0xb39","5"
"0xb3b","2"
"0xb3c","5"
"0xb3d","11"
"0xb3f","3"
"0xb4","3"
"0xb5","3"
"0xb7","3"
"0xb8","6"
"0xb80","12"
"0xb81","5"
"0xb82","3"
"0xb83","1"
"0xb84","5"
"0xb85","8"
"0xb86","1"
"0xb88","4"
"0xb89","5"
"0xb8a","3"
"0xb8c","11"
"0xb8d","6"
"0xb8e","2"
"0xb8f","1"
"0xb9","10"
"0xb90","4"
"0xb91","4"
"0xb92","1"
"0xb93","4"
"0xb94","5"
"0xb95","5"
"0xb96","1"
"0xb97","3"
"0xb98","7"
"0xb99","9"
"0xb9a","3"
"0xb9c","8"
"0xb9d","6"
"0xb9e","1"
"0xb9f","2"
"0xba","4"
"0xba0","8"
"0xba1","5"
"0xba2","1"
"0xba3","1"
"0xba4","4"
"0xba5","8"
"0xba6","2"
"0xba7","4"
"0xba8","5"
"0xba9","3"
"0xbaa","1"
"0xbab","3"
"0xbac","3"
"0xbad","7"
"0xbaf","3"
"0xbb","4"
"0xbb0","8"
"0xbb1","7"
"0xbb2","1"
"0xbb3","2"
"0xbb4","3"
"0xbb5","10"
"0xbb6","1"
"0xbb7","2"
"0xbb8","1"
"0xbb9","4"
"0xbbb","2"
"0xbbc","10"
"0xbbd","5"
"0xbbe","4"
"0xbbf","2"
"0xbc","7"
"0xbd","9"
"0xbd8","1"
"0xbf","1"
"0xc","5"
"0xc00","5"
"0xc01","7"
"0xc02","2"
"0xc03","5"
"0xc04","11"
"0xc05","7"
"0xc08","12"
"0xc09","4"
"0xc0a","2"
"0xc0c","8"
"0xc0d","3"
"0xc0e","2"
"0xc10","10"
"0xc11","4"
"0xc13","1"
"0xc14","6"
"0xc15","9"
"0xc16","1"
"0xc18","4"
"0xc19","5"
"0xc1b","1"
"0xc1c","2"
"0xc1d","5"
"0xc1e","3"
"0xc1f","5"
"0xc20","2"
"0xc21","5"
"0xc23","2"
"0xc24","5"
"0xc25","5"
"0xc28","4"
"0xc29","11"
"0xc2a","3"
"0xc2c","7"
"0xc2d","5"
"0xc2e","1"
"0xc2f","3"
"0xc30","5"
"0xc31","4"
"0xc32","2"
"0xc33","1"
"0xc34","7"
"0xc35","1"
"0xc36","1"
"0xc37","1"
"0xc38","3"
"0xc39","5"
"0xc3a","1"
"0xc3c","5"
"0xc3d","10"
"0xc3f","2"
"0xc80","6"
"0xc81","4"
"0xc82","1"
"0xc83","4"
"0xc84","10"
"0xc85","8"
"0xc86","2"
"0xc87","3"
"0xc88","7"
"0xc89","10"
"0xc8a","2"
"0xc8b","1"
"0xc8c","16"
"0xc8d","9"
"0xc8e","3"
"0xc8f","1"
"0xc90","6"
"0xc91","14"
"0xc92","3"
"0xc93","3"
"0xc94","10"
"0xc95","7"
"0xc96","2"
"0xc97","1"
"0xc98","5"
"0xc99","10"
"0xc9a","5"
"0xc9b","3"
"0xc9c","7"
"0xc9d","6"
"0xc9e","3"
"0xc9f","4"
"0xca0","6"
"0xca1","10"
"0xca2","3"
"0xca3","3"
"0xca4","12"
"0xca5","8"
"0xca7","4"
"0xca8","3"
"0xca9","10"
"0xcaa","1"
"0xcab","2"
"0xcac","7"
"0xcad","12"
"0xcae","4"
"0xcaf","1"
"0xcb0","8"
"0xcb1","6"
"0xcb2","2"
"0xcb3","4"
"0xcb4","8"
"0xcb5","9"
"0xcb6","1"
"0xcb7","1"
"0xcb8","6"
"0xcb9","8"
"0xcbb","1"
"0xcbc","9"
"0xcbd","5"
"0xcbe","2"
"0xcbf","4"
"0xcc4","1"
"0xcd5","1"
"0xd","7"
"0xd00","8"
"0xd01","7"
"0xd02","7"
"0xd03","2"
"0xd04","9"
"0xd05","11"
"0xd06","2"
"0xd07","3"
"0xd08","8"
"0xd09","9"
"0xd0b","4"
"0xd0c","6"
"0xd0d","4"
"0xd0e","3"
"0xd0f","2"
"0xd10","2"
"0xd11","13"
"0xd12","2"
"0xd14","2"
"0xd15","5"
"0xd16","1"
"0xd17","3"
"0xd18","11"
"0xd19","9"
"0xd1a","2"
"0xd1b","2"
"0xd1c","8"
"0xd1d","10"
"0xd1e","3"
"0xd20","7"
"0xd21","13"
"0xd22","1"
"0xd24","7"
"0xd25","7"
"0xd27","2"
"0xd28","8"
"0xd29","4"
"0xd2a","1"
"0xd2b","2"
"0xd2c","6"
"0xd2d","13"
