"Measurement outcome","Frequency"
"0x2ce","31"
"0x2d0","45"
"0x2d2","48"
"0x2d4","24"
"0x2d6","30"
"0x2d8","53"
"0x2da","50"
"0x2dc","36"
"0x2de","22"
"0x30","1"
"0x300","28"
"0x302","39"
"0x304","41"
"0x306","40"
"0x308","30"
"0x30a","28"
"0x30c","26"
"0x30e","40"
"0x310","43"
"0x312","32"
"0x314","43"
"0x316","22"
"0x318","32"
"0x31a","31"
"0x31c","26"
"0x31e","27"
"0x31f","1"
"0x32c","1"
"0x340","20"
"0x342","30"
"0x344","32"
"0x346","27"
"0x348","29"
"0x349","1"
"0x34a","32"
"0x34b","1"
"0x34c","25"
"0x34e","27"
"0x350","33"
"0x352","31"
"0x354","33"
"0x355","1"
"0x356","23"
"0x358","29"
"0x35a","29"
"0x35c","28"
"0x35e","25"
"0x35f","1"
"0x376","2"
"0x380","42"
"0x382","51"
"0x383","1"
"0x384","33"
"0x386","41"
"0x388","54"
"0x389","1"
"0x38a","43"
"0x38c","25"
"0x38e","32"
"0x390","53"
"0x392","59"
"0x394","36"
"0x396","32"
"0x397","2"
"0x398","42"
"0x399","2"
"0x39a","50"
"0x39b","1"
"0x39c","35"
"0x39d","2"
"0x39e","29"
"0x3b0","1"
"0x3b2","2"
"0x3b6","1"
"0x3c0","56"
"0x3c2","45"
"0x3c3","1"
"0x3c4","34"
"0x3c5","2"
"0x3c6","34"
"0x3c8","41"
"0x3ca","34"
"0x3cc","27"
"0x3ce","26"
"0x3d0","34"
"0x3d1","1"
"0x3d2","41"
"0x3d3","4"
"0x3d4","28"
"0x3d6","26"
"0x3d8","44"
"0x3da","57"
"0x3dc","29"
"0x3dd","2"
"0x3de","23"
"0x3df","1"
"0x3e","1"
"0x3e6","1"
"0x3e8","1"
"0x3f0","2"
"0x3f4","1"
"0x4","29"
"0x40","18"
"0x42","23"
"0x44","26"
"0x46","20"
"0x48","15"
"0x4a","19"
"0x4c","25"
"0x4e","30"
"0x50","26"
"0x52","19"
"0x54","25"
"0x56","29"
"0x58","36"
"0x5a","14"
"0x5b","1"
"0x5c","30"
"0x5e","20"
"0x5f","1"
"0x6","26"
"0x60","1"
"0x6a","1"
"0x8","21"
"0x80","31"
"0x82","34"
"0x84","30"
"0x86","21"
"0x87","1"
"0x88","39"
"0x8a","35"
"0x8b","1"
"0x8c","32"
"0x8e","32"
"0x9","1"
"0x90","44"
"0x91","1"
"0x92","38"
"0x93","1"
"0x94","19"
"0x96","24"
"0x98","45"
"0x9a","32"
"0x9c","23"
"0x9e","21"
"0x9f","1"
"0xa","22"
"0xb","1"
"0xc","17"
"0xc0","44"
"0xc2","38"
"0xc3","1"
"0xc4","17"
"0xc6","18"
"0xc8","25"
"0xca","43"
"0xcc","32"
"0xcd","1"
"0xce","28"
"0xd0","36"
"0xd1","1"
"0xd2","38"
"0xd4","30"
"0xd6","19"
"0xd7","1"
"0xd8","38"
"0xda","40"
"0xdb","2"
"0xdc","19"
"0xde","31"
"0xe","29"
"0xea","1"
"0xf2","1"
